,X_value,Y_value,Sum_weight,Other_side
56,170678.835,449643.948,0.027995442,"(170700.399, 449667.848)"
57,79148.836,378078.66,0.02794174,
58,166088.153,478123.758,0.027932026999999998,"(166103.832, 478110.812)"
59,110681.0,517975.0,0.027437341,"(110668.0, 517982.0)"
60,176751.321,381498.283,0.027435809999999998,"(176753.609, 381489.849)"
61,108810.33477,487786.26492,0.027198512,"(108809.377, 487656.093)"
62,132217.73808,440832.67093,0.027191972,"(132225.069, 440853.688000001)"
63,201821.758,567217.879,0.026635321999999996,"(201782.507, 567327.828)"
64,247847.108,478269.775,0.026558968000000002,"(247823.049, 478258.179)"
65,168732.05000000002,406133.239,0.026254351,"(168743.228, 406125.821)"
66,215509.674,473051.488,0.025928351,"(215507.92, 473073.911)"
67,176839.503,430263.484,0.025792697,"(176807.704, 430297.786)"
68,204811.179,366992.554,0.025562601,"(204798.032, 367007.284)"
69,239538.967,478753.033,0.025460374,"(239536.97244, 478775.21991)"
70,142087.89,429025.261,0.02536697,"(141962.476, 429003.834)"
71,167557.75400000002,414100.389,0.025036544,"(167536.301, 414065.968)"
72,234463.103,578003.897,0.02491406,"(234477.667, 578006.694)"
73,236992.002,582405.399,0.024754612,"(237018.177, 582390.595)"
74,184207.428,422536.741,0.024548697,"(184227.386, 422558.381)"
75,88815.313,394220.317,0.024229865,"(88872.459, 394239.673)"
76,262476.0,577509.0,0.02392453,"(262526.0, 577425.0)"
77,108973.399,401276.382,0.023655792999999998,"(108991.632, 401270.037)"
78,157203.785,463560.564,0.023464027999999998,"(157178.642, 463505.44)"
79,197706.97278,466450.52964,0.023447368,"(197573.35371, 466440.30398)"
80,237103.449,525733.532,0.022733529,"(237140.442, 525698.776)"
81,131366.003,548438.269,0.022472717999999996,"(131344.355, 548435.186)"
82,88354.945,440520.629,0.022385832,"(88403.1, 440499.684)"
83,137840.52874,458935.59025,0.021936929,"(138151.238, 459085.855)"
84,52608.052,388839.1,0.021592789,"(52625.317, 388857.615)"
85,185871.011,467373.501,0.021587363,
86,225191.00395,524652.78416,0.021544399000000002,"(225093.881, 524622.283)"
87,187175.568,489737.945,0.021261723000000003,"(187534.718, 490034.003)"
88,114730.153,426273.408,0.021102266999999997,"(114865.845, 426199.521)"
89,146577.34217,485577.7403,0.020988049,"(146719.837, 485640.948)"
90,143383.929,559691.637,0.020842015,"(143260.617, 559600.592)"
91,226915.85092,579821.64526,0.020633495,"(226911.18616, 579840.54611)"
92,171203.316,482428.903,0.019933834,"(171184.947, 482445.059)"
93,190580.584,554403.805,0.019778861999999998,"(190610.429, 554437.001)"
94,70449.503,438997.469,0.019657096000000002,"(70362.514, 439063.055)"
95,234383.082,477955.243,0.019572409,"(234391.714, 477930.291)"
96,193760.8645,459175.99917,0.019457941000000003,"(193863.91289, 459442.0494)"
97,197745.743,499598.575,0.019410348,"(197729.598, 499617.179)"
98,193404.773,408278.551,0.019301682,"(193379.16, 408264.801)"
99,130474.59,428097.334,0.019301447,"(130472.846, 428083.131000002)"
100,118067.61352,488591.10871,0.019281677000000004,"(118106.203, 488694.108)"
101,252621.55,469994.49700000096,0.019118877,"(252740.2105, 469890.233130001)"
102,186972.077,354877.567,0.019058324,"(186927.181, 354958.593)"
103,149271.019,416668.972,0.019048159000000002,"(149282.753, 416676.083)"
104,182468.338,486150.713000002,0.018899527,"(182499.094, 486177.394)"
105,185945.459,378992.176,0.018598117,"(185945.027, 379017.14)"
106,109483.522,456984.878,0.017952661999999998,"(109495.12838, 456989.50318)"
107,38248.214,391789.703,0.01751413,"(38249.154, 391804.692)"
108,153946.903,567049.032,0.017398334999999997,"(153964.742, 567033.506)"
109,81551.028,448379.943,0.017356719,"(81517.41639, 448355.53419)"
110,125140.0684,504928.49413,0.017241591,"(125146.934, 504877.598)"
111,169801.77411,579061.70685,0.017146035,"(169808.98635, 579048.71259)"
112,181599.885,521948.973,0.017111282000000002,"(181568.337, 521975.717)"
113,194512.874,320640.982,0.017057686,"(194479.715, 320668.56)"
114,166170.742,436781.297,0.016890346,"(166179.694, 436767.802)"
115,159727.703,435033.169,0.016545619,"(159724.134, 435042.65)"
116,178816.36027,312043.83989,0.016422843,"(178795.93609, 312041.70681)"
117,143498.086,370447.566,0.016106035999999997,"(143385.17, 370416.83)"
118,199128.64369,358870.52579,0.015569053999999999,"(199142.63, 358868.509)"
119,197305.931,395018.42252,0.015545709999999999,"(197312.24793, 395078.3480400021)"
