,X_value,Y_value,Sum_weight,Other_side
56,155603.033,388341.602,0.033486874,"(155606.676, 388362.604)"
57,80285.90000000001,391324.96283,0.033286969000000007,"(80297.483, 391331.749)"
58,181295.674,437845.574,0.033283965,"(181275.324, 438050.503000003)"
59,94983.391,429357.554,0.032992413,"(94961.61, 429331.26)"
60,76167.475,440009.062,0.032830958,"(76192.253, 440016.196)"
61,149233.017,407231.32,0.032459244,"(149220.632, 407221.36)"
62,117412.634,396363.996,0.032101521,"(117369.78, 396328.341)"
63,85475.15448,412948.82561,0.032064347,
64,236701.299,573277.234,0.031739962,"(236700.25558, 573157.38103)"
65,138955.385,455782.222,0.031563482999999996,"(139273.268, 455952.29)"
66,88211.048,419827.813,0.031142091,"(88221.462, 419819.248)"
67,125353.797,430206.949,0.031045345,"(125366.072, 430202.489)"
68,94940.57102,431525.18337,0.030932534,"(94954.94295, 431525.18676)"
69,127380.0,436264.0,0.030480872,
70,105216.355,448659.069,0.030312000999999998,"(105283.944, 448722.245)"
71,112012.758,453333.041,0.030253605000000003,"(111822.742, 453403.199)"
72,152538.089,453013.08,0.030207929999999997,"(152632.943, 453047.769)"
73,183065.451,329952.831,0.029987694999999998,"(183033.115, 329860.008)"
74,88857.176,437928.673,0.029901507000000004,"(88574.516, 437763.321)"
75,179657.71746,467611.90577,0.029660840999999997,"(179710.63597, 467539.02517)"
76,226048.93554,474350.86997,0.029388577000000006,"(225975.57492, 474315.4285)"
77,210536.62033,515253.69505,0.029024732999999997,"(210551.647, 515246.815)"
78,103380.091,411755.819,0.028891718,"(103373.656, 411771.844)"
79,213420.768,574183.339,0.02840874,"(213450.304, 574169.985)"
80,109739.112,506460.914,0.02836973,"(109757.194, 506471.928)"
81,107958.012,500356.083,0.028322368,"(107955.675, 500307.385)"
82,126585.298,486274.469,0.028269863,"(126586.775, 486238.164)"
83,101728.865,428216.173,0.028251336,"(101729.967, 428113.919)"
84,192276.083,450054.322,0.028065441,"(192321.261, 450099.837)"
85,99466.0,433347.0,0.028030094000000002,"(99482.0, 433343.0)"
86,170678.835,449643.948,0.027995442,"(170700.399, 449667.848)"
87,79148.836,378078.66,0.02794174,
88,166088.153,478123.758,0.027932026999999998,"(166103.832, 478110.812)"
89,149141.093,414435.326,0.027698563,"(149140.383, 414452.126)"
90,210064.295,518311.745,0.027697967999999996,"(210086.644, 518064.136)"
91,110681.0,517975.0,0.027437341,"(110668.0, 517982.0)"
92,176751.321,381498.283,0.027435809999999998,"(176753.609, 381489.849)"
93,171619.2,367756.328,0.027304726999999997,"(171611.786, 367727.205)"
94,108810.33477,487786.26492,0.027198512,"(108809.377, 487656.093)"
95,132217.73808,440832.67093,0.027191972,"(132225.069, 440853.688000001)"
96,112503.752,481845.111,0.026680719000000002,"(112515.855, 481880.267)"
97,134109.417,452757.761,0.026660437,"(134142.086, 452612.27)"
98,119624.752,492237.241,0.026656406,"(119688.649, 492431.225)"
99,201821.758,567217.879,0.026635321999999996,"(201782.507, 567327.828)"
100,110918.404,407579.476,0.026626022,"(110924.045, 407560.949)"
101,247847.108,478269.775,0.026558968000000002,"(247823.049, 478258.179)"
102,138339.34429,451620.33107,0.026530553999999994,"(138323.25783, 451623.50429)"
103,168732.05000000002,406133.239,0.026254351,"(168743.228, 406125.821)"
104,101902.78,467822.42,0.026232910999999998,"(101911.874, 467758.518)"
105,163984.061,376568.584,0.026146915,"(163973.67, 376557.883000002)"
106,215509.674,473051.488,0.025928351,"(215507.92, 473073.911)"
107,172534.966,381555.56,0.025919816,"(172534.508, 381538.389)"
108,176839.503,430263.484,0.025792697,"(176807.704, 430297.786)"
109,195715.0,444036.0,0.025682869,"(195777.806, 443838.612)"
